Optimised GP regression Matern kernel, normalised features
Pearsons_correlation_coefficient:0.6588
R2_score:0.3812
RMSE:1.7993667420849682
best_parameters:{'alpha': 2, 'copy_X_train': True, 'kernel__length_scale': array([0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]), 'kernel__length_scale_bounds': (1e-05, 100000.0), 'kernel__nu': 2.5, 'kernel': Matern(length_scale=[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], nu=2.5), 'n_restarts_optimizer': 3, 'normalize_y': False, 'optimizer': 'fmin_l_bfgs_b', 'random_state': None}
elapsed time: 4650.017662073001
name,y_pred_mean,sigma,y_true,BertzCT,Chi1v,EState_VSA1,MolLogP,MolMR,TPSA,num_rotors,vina_gauss1,vina_gauss2,vina_hydrogen,vina_hydrophobic,vina_repulsion
4cig,7.24,0.05,3.67,2736.1045727025635, 9.546903005373412, 191.26171647532482, 2.3654, 139.73139999999995, 92.13, 13.0, 116.52019500732422, 1554.5599365234375, 4.715775489807129, 28.612478256225586, 3.603891611099243
4ciw,6.22,0.05,4.82,683.4105830792516, 3.4747448713915894, 54.660403474515384, -3.0983, 46.37320000000002, 121.05, 7.0, 89.68856048583984, 1151.563720703125, 9.57960319519043, 12.039788246154785, 6.054149150848389
4cr9,5.36,0.06,4.1,814.5174944093451, 3.394427190999916, 58.9931924242455, 1.7076199999999997, 55.30480000000001, 64.92999999999999, 3.0, 83.13243103027344, 859.7293090820312, 0.8117527961730957, 8.365540504455566, 1.3710548877716064
4cra,7.91,0.08,7.22,2882.2484299560897, 10.078957760677532, 181.53837097198502, 3.0216000000000003, 145.63579999999982, 150.2, 9.0, 148.5009765625, 2038.6590576171875, 4.838189125061035, 26.22337532043457, 5.554201602935791
4crc,8.06,0.08,8.72,2634.79281454785, 10.437656179727512, 164.65350806915512, 2.8752000000000004, 143.51809999999983, 156.26, 9.0, 180.70590209960938, 2128.923583984375, 3.8198556900024414, 26.763002395629893, 6.402562141418457
4ddh,6.07,0.06,3.3,836.6026338844123, 3.724744871391589, 66.02886108708239, 0.7338, 51.47700000000002, 62.5, 4.0, 76.01607513427734, 1109.45068359375, 2.540027618408203, 10.319595336914062, 3.156859874725342
4ddk,5.55,0.06,2.29,527.3822027451581, 2.9747448713915894, 47.904082153709744, -0.22120000000000006, 36.89550000000001, 58.59, 1.0, 61.26496887207031, 943.2085571289062, 0.9776389598846436, 13.034809112548828, 2.947697401046753
4de3,6.53,0.05,5.52,1220.1951760744996, 6.180531842293815, 76.88522314673534, 2.8815000000000013, 81.70890000000001, 83.56, 3.0, 98.48858642578124, 1237.8759765625, 6.153450012207031, 19.990711212158203, 5.181966304779053
4dld,6.33,0.06,5.82,1045.0063837227292, 5.195805257611637, 81.63309050921295, -2.1663999999999985, 66.8215, 151.04, 8.0, 113.50157928466795, 1407.814208984375, 8.908427238464355, 29.217300415039066, 9.335843086242676
4dli,6.66,0.06,5.62,1445.86847638806, 5.815247584249853, 100.89912190661134, 3.4533000000000014, 86.03110000000002, 63.83, 4.0, 107.45047760009766, 1331.9283447265625, 0.7679522037506104, 65.13005065917969, 3.231128692626953
4e5w,7.56,0.07,7.66,2191.0368446281445, 7.558226111481618, 139.19814795196422, 1.531800000000001, 108.22340000000004, 71.25, 5.0, 128.05870056152344, 1773.3828125, 1.712349772453308, 19.220592498779297, 3.4593350887298584
4e6q,6.99,0.08,8.36,1969.7118970962854, 6.933281572999749, 125.68118454782636, 2.3326000000000007, 98.49840000000003, 50.94000000000001, 3.0, 86.310302734375, 1533.5911865234375, 0.9507796764373779, 20.51573944091797, 3.1497106552124023
4ea2,6.78,0.11,6.44,1897.0142375208343, 6.394427190999918, 148.10648168129302, 2.630600000000002, 101.70680000000006, 33.22, 12.0, 73.01990509033203, 1530.146240234375, 0.4765517413616181, 63.30817031860352, 1.3418927192687988
4eky,7.13,0.07,3.52,1480.8858251925553, 5.751027150605347, 89.21021199439507, -2.339399999999999, 82.12490000000003, 145.01000000000005, 8.0, 134.47367858886722, 1710.98779296875, 10.117158889770508, 20.364866256713867, 10.325617790222168
4eo8,6.44,0.06,8.15,1766.2138276940154, 7.4315444980873, 138.76204777736632, 1.7279999999999995, 106.40120000000007, 64.88, 7.0, 73.33747863769531, 1240.4654541015625, 2.5194571018218994, 62.86963653564453, 2.9130840301513667
4eor,6.99,0.06,6.3,1959.8616075547345, 8.554411261164613, 123.51400367513244, 2.7029999999999994, 104.85160000000003, 135.88, 7.0, 107.48287963867188, 1592.83056640625, 2.795954465866089, 22.34479522705078, 2.89542007446289
4f09,6.32,0.06,6.7,1431.5337203535016, 5.20967477524977, 90.19160835726416, 1.1193199999999996, 74.05210000000002, 63.11, 2.0, 77.50020599365234, 1198.400390625, 0.8174128532409668, 20.106632232666016, 2.121328830718994
4f2w,6.92,0.05,11.3,1346.483796418302, 5.914936994123311, 94.8992378105967, -0.7212999999999985, 80.58060000000002, 92.26, 7.0, 122.60665130615234, 1407.5230712890625, 3.4153072834014893, 7.676819324493407, 3.9942145347595215
4f3c,7.24,0.05,11.82,1641.0682086977938, 6.6649369941233125, 114.01801251458485, 0.4490000000000007, 94.43160000000002, 92.26, 10.0, 142.6426239013672, 1556.8798828125, 3.72173810005188, 35.35298538208008, 5.119441509246826
4f9w,6.73,0.09,6.94,1791.5233084982365, 6.7652475842498525, 125.69622497553104, 4.424800000000003, 102.53200000000002, 41.91, 5.0, 103.09343719482422, 1449.9971923828125, 0.0, 65.58698272705078, 2.937335968017578
4gfm,6.35,0.06,7.22,885.9766482806978, 5.186568900491461, 69.86302188003032, 2.608200000000001, 70.1272, 58.53, 2.0, 90.48604583740234, 1225.7503662109375, 0.6688462495803833, 23.23251342773437, 2.8383798599243164
4gkm,6.40,0.05,5.17,1129.9004299250694, 5.013710176427685, 89.15256067130056, 0.4656199999999998, 69.56470000000002, 92.29, 5.0, 87.16798400878906, 1175.16455078125, 4.539453983306885, 45.80005264282226, 5.1889753341674805
4gr0,8.76,0.10,9.55,3087.1985790184635, 13.826724670348664, 206.69852002612708, 5.1120000000000045, 170.91879999999975, 161.46, 14.0, 191.4585876464844, 2524.119873046875, 4.1540207862854, 60.2996940612793, 9.874651908874512
4hge,7.28,0.06,7.92,1634.2100056668592, 6.907138832245562, 100.96470879864431, 3.1291200000000003, 94.2512, 77.11000000000001, 4.0, 97.33682250976562, 1591.376220703125, 0.8110575079917908, 25.70095634460449, 2.697329044342041
4ih5,6.19,0.05,4.11,1038.947692964193, 4.438854381999833, 54.193609515616046, 1.7918999999999992, 65.37110000000001, 78.52, 3.0, 67.63298797607422, 1111.48486328125, 1.0639222860336304, 17.720924377441406, 3.230910539627075
4ih7,5.55,0.09,5.24,1085.8979567323527, 4.40133774073189, 91.36317776085372, 3.2349000000000023, 70.52200000000003, 29.43, 1.0, 73.0882568359375, 1041.1396484375, 0.9102435111999512, 35.302547454833984, 1.4988638162612915
4ivb,7.13,0.05,8.72,1653.9555526774182, 6.190192122731722, 96.61487640103373, 3.2207800000000018, 86.62650000000004, 90.51999999999998, 4.0, 98.66986083984376, 1505.677490234375, 1.868088364601136, 26.23217582702637, 2.586825370788574
4ivc,7.24,0.05,10.0,1754.5841713171694, 6.440192122731722, 102.9878013023631, 3.6108800000000025, 91.24350000000004, 90.51999999999998, 5.0, 106.6337890625, 1558.4046630859375, 1.657528281211853, 28.197328567504893, 3.4919767379760738
4ivd,7.37,0.06,9.52,1855.9500926252679, 6.690192122731722, 109.3607262036925, 4.000980000000003, 95.86050000000004, 90.51999999999998, 6.0, 110.8503875732422, 1620.02587890625, 1.7808775901794434, 29.90738296508789, 3.710982322692871
4j21,6.85,0.06,7.41,1368.099450747903, 5.691891247995709, 93.0113889615877, 3.7391200000000016, 84.1641, 58.88, 3.0, 110.44396209716795, 1432.201416015625, 2.6159193515777592, 86.21810150146484, 2.7405076026916504
4j28,5.61,0.05,5.7,1152.4181034528306, 4.499889076963737, 77.37803197435099, -0.708699999999999, 62.235700000000016, 85.75, 4.0, 76.70631408691406, 883.3511352539062, 4.489439487457275, 19.5533447265625, 4.420205593109131
4j3l,7.37,0.06,7.8,1786.1261557849514, 7.027870481441482, 124.19824464735578, 3.533120000000001, 103.9609, 71.19, 7.0, 127.4823760986328, 1654.3135986328125, 3.0, 94.99935150146484, 4.0422892570495605
4jfs,5.57,0.06,5.27,1058.2032836220817, 4.237316974177664, 85.43706510282638, -0.6250999999999993, 64.09730000000005, 54.13, 7.0, 67.45516967773439, 964.3294067382812, 4.572218418121338, 20.520336151123047, 3.8044559955596937
4jia,7.18,0.07,9.22,2352.6651706540456, 8.265136661213592, 156.2378484626586, 1.9022999999999992, 122.29410000000004, 61.72, 6.0, 109.30770874023438, 1584.4793701171875, 0.9666563272476196, 47.14315414428711, 1.6104834079742432
4jsz,4.48,0.08,2.3,541.2120307846312, 3.6600949932009614, 50.255891403413855, 0.3340000000000002, 37.8152, 60.16, 2.0, 44.29914093017578, 582.488037109375, 0.5957489609718323, 3.756469488143921, 1.318742275238037
4jxs,6.26,0.06,4.74,1197.7874454561293, 7.424943243270255, 89.64162262795851, -1.0464, 73.44750000000003, 126.42999999999998, 6.0, 87.76394653320312, 1197.847412109375, 7.589377403259277, 18.948192596435547, 7.892371654510497
4k18,7.51,0.06,8.96,1867.6051720007129, 7.586084908968309, 118.25082335333731, 3.2887800000000014, 102.968, 103.31, 5.0, 102.90911865234376, 1699.470703125, 0.0, 54.44132614135742, 3.2781603336334237
4k77,6.44,0.05,6.63,1225.9214295991026, 4.742978527231764, 83.9910705656973, 2.0626999999999995, 70.65440000000002, 70.67, 2.0, 72.55314636230469, 1226.7073974609375, 1.7123934030532837, 18.601703643798828, 3.2944447994232178
4kz6,5.33,0.06,3.1,782.0961421666292, 3.8955652646415264, 79.39342433077344, -0.17420000000000008, 57.424000000000035, 60.44000000000001, 5.0, 49.90389633178711, 864.52392578125, 3.944779634475708, 15.244298934936525, 3.4376416206359863
4kzq,6.59,0.07,6.1,1188.8683357288444, 4.816496580927726, 87.85301386083259, 3.1656000000000017, 69.58480000000002, 50.44, 2.0, 107.6522445678711, 1345.7777099609375, 1.5639208555221558, 72.27827453613281, 2.4097912311553955
4kzu,6.39,0.10,6.5,1174.0679150316134, 5.59435294175776, 82.10350202754867, 4.222500000000002, 75.62000000000002, 30.21, 1.0, 110.70027160644531, 1355.4395751953125, 1.654704213142395, 79.90068054199219, 2.553117275238037
4llx,4.35,0.08,2.89,413.59179936583314, 2.118033988749895, 37.08239821293808, 0.6756399999999999, 35.91839999999999, 51.8, 3.0, 46.668235778808594, 569.3622436523438, 0.6561474204063416, 20.171619415283203, 1.262578010559082
4lzs,5.50,0.06,4.8,883.8271634501292, 3.55267548146378, 78.39642842582361, 1.44772, 58.30240000000002, 61.96, 7.0, 69.677734375, 916.3721313476562, 2.013823986053467, 31.78303146362305, 2.078705310821533
4m0y,6.27,0.05,6.46,1398.608150941597, 5.673495874713717, 99.68870333074514, 1.614999999999999, 82.79400000000003, 116.03, 3.0, 83.0313491821289, 1152.89453125, 3.477833271026612, 17.834457397460938, 3.5445075035095215
4m0z,7.13,0.06,5.19,1520.3001128227133, 6.081744165177579, 106.43374891524832, 1.6236, 89.346, 125.26, 5.0, 126.5225067138672, 1595.5167236328125, 5.566955089569092, 49.01425552368164, 5.745156288146973
4mgd,6.21,0.08,4.69,896.1490714694647, 5.8590884190053885, 80.65176993216102, 4.5999000000000025, 78.34660000000002, 40.46, 4.0, 49.50148010253906, 1231.2584228515625, 2.4975905418396, 58.48064804077149, 2.316152334213257
4mme,6.56,0.09,6.5,1299.0032013025204, 5.8891048434956685, 94.60666219849811, 1.909299999999999, 78.13190000000002, 35.27, 2.0, 89.86312866210938, 1403.56591796875, 2.0906417369842534, 59.31890487670898, 4.2677412033081055
4ogj,6.91,0.05,6.79,2786.0061884271777, 10.751624856664572, 190.54473270146, 3.4065200000000004, 146.58559999999986, 109.68, 11.0, 87.88909149169922, 1427.0924072265625, 1.11741042137146, 48.24387741088867, 2.515321969985962
4owm,4.59,0.08,2.96,464.82578693482947, 2.570837324718456, 41.164620018368176, -0.22860000000000005, 35.1429, 66.14999999999999, 2.0, 46.13237762451172, 597.89404296875, 0.6447151899337769, 22.65273666381836, 1.1490519046783447
4pcs,5.22,0.06,7.85,988.8959102773424, 4.1054618859638214, 72.12609624047883, -0.9059999999999999, 60.50900000000003, 57.07000000000001, 3.0, 67.89957427978516, 841.6967163085938, 5.353940963745117, 30.644275665283203, 3.266392230987549
4qac,6.99,0.07,9.4,1415.0166406235235, 6.105801091513673, 114.08047077335009, 3.9809000000000014, 87.49340000000002, 55.040000000000006, 4.0, 120.66126251220705, 1513.9959716796875, 1.893747329711914, 79.7613296508789, 3.743659019470215
4qd6,6.38,0.05,8.64,2606.162927023723, 10.667723398623354, 169.790054561032, 4.763500000000004, 135.32269999999994, 120.0, 8.0, 87.87508392333984, 1219.43701171875, 2.226710796356201, 56.58506774902344, 4.963249206542969
4rfm,7.76,0.06,10.05,2655.8375794889303, 11.022081073882603, 174.4846178889869, 3.7852000000000032, 128.72670000000002, 109.73999999999998, 6.0, 115.69786834716795, 1826.2105712890625, 2.05129623413086, 85.68616485595703, 3.662921667098999
4twp,7.34,0.06,10.0,2006.563780919305, 8.220509803123393, 134.5392451269515, 4.639100000000003, 113.21390000000004, 70.67, 6.0, 113.84418487548828, 1641.8048095703125, 2.1486291885375977, 73.10806274414062, 6.1213135719299325
4ty7,7.68,0.07,9.52,2653.216254817752, 9.707138832245557, 165.95550950204452, 3.6369, 137.33060000000015, 140.12, 9.0, 154.17214965820312, 1897.13330078125, 5.6575565338134775, 23.25021553039551, 5.243612289428711
4u4s,5.56,0.06,2.92,836.7083267761278, 4.751735779700835, 63.67903591555, 0.1573, 52.44550000000002, 62.3, 2.0, 74.9310073852539, 935.6263427734376, 0.9104342460632324, 2.7556169033050537, 2.1480951309204097
4w9c,6.51,0.05,4.65,1834.4787422283853, 7.085868310409511, 139.4316406124446, 2.3558000000000003, 103.98250000000004, 95.67, 6.0, 86.39712524414062, 1224.5770263671875, 3.900989055633545, 41.14238739013672, 3.5984983444213867
4w9h,7.16,0.06,6.73,2198.527843679356, 9.053702632069124, 161.75221783038347, 2.24732, 127.31820000000003, 111.63, 9.0, 130.8511962890625, 1552.4932861328125, 3.973704099655152, 49.52734375, 6.291515350341798
4w9i,6.92,0.06,5.96,2168.163428338506, 9.231433575051037, 154.32144999925708, 0.678220000000002, 122.05730000000004, 123.07, 9.0, 107.2756805419922, 1485.244140625, 4.042593002319337, 36.678916931152344, 5.868200302124023
4w9l,7.15,0.07,5.02,2849.4767102031824, 10.955040372801015, 204.95777020265686, 2.778220000000003, 158.70389999999972, 140.73000000000002, 11.0, 126.7286376953125, 1692.6380615234375, 5.072079181671144, 56.54182052612305, 6.14715051651001
4wiv,6.37,0.05,6.26,1947.9832644631085, 7.122766308566778, 133.1000575375127, 4.297640000000003, 105.53040000000004, 70.84, 5.0, 82.73136138916016, 1199.28466796875, 0.0, 61.76480484008789, 1.821464896202088
4x6p,8.17,0.08,8.3,2956.872698809526, 11.004352427745516, 170.29432091974766, 4.277700000000003, 152.31549999999982, 156.08, 9.0, 203.2559051513672, 2171.517333984375, 4.200728416442871, 24.847492218017567, 6.435965538024902
5a7b,6.66,0.09,3.57,2310.7179089993297, 7.95401322219567, 151.78298822566268, 1.2759999999999991, 124.32420000000006, 38.34, 10.0, 131.13304138183594, 1431.1639404296875, 0.0, 50.66405487060547, 2.563738346099853
5aba,5.70,0.06,2.98,1510.044925461725, 7.048816292539544, 112.75293105234316, 0.3950000000000009, 94.17700000000004, 49.34, 5.0, 82.23399353027344, 1021.8590698242188, 0.0, 18.625093460083008, 1.7355446815490725
5c28,4.87,0.06,5.66,613.3330320262374, 3.4349806982637365, 47.85052818974226, 1.89802, 48.16640000000001, 51.8, 3.0, 61.309364318847656, 744.1588745117188, 0.0, 38.237266540527344, 0.9634634256362916
5c2h,7.62,0.07,11.09,2181.115103654778, 9.186007848869084, 137.3323240661015, 5.683660000000006, 126.25270000000002, 72.82000000000002, 11.0, 146.55003356933594, 1805.011962890625, 0.0, 59.216026306152344, 3.4800753593444824
5dwr,7.82,0.07,11.22,2125.9164468693743, 8.336318438995626, 154.96031990652932, 4.327300000000002, 114.1693, 82.52000000000002, 6.0, 108.05152893066406, 1889.193359375, 2.0, 76.13961791992188, 4.954916000366211
